sentence,sentence_with_entity,class,subject_entity,object_entity,영진,준홍
"와이어드에 따르면, 이 거래로 시스트롬이 4억 달러의 순이익을 얻었다고 한다.2012년 11월, 인스타그램은 웹 사이트 프로필을 출시하여, 누구나 웹 브라우저에서 사용자 피드를 볼 수 있을 뿐만 아니라 프로필에 연결할 수 있는 웹 위젯 버튼인 '배지(badges)'도 사용할 수 있었다.","와이어드에 따르면, 이 거래로 시스트롬이 4억 달러의 순이익을 얻었다고 한다.2012년 11월, <sbj:인스타그램>은 <obj:웹 사이트 프로필>을 출시하여, 누구나 웹 브라우저에서 사용자 피드를 볼 수 있을 뿐만 아니라 프로필에 연결할 수 있는 웹 위젯 버튼인 '배지(badges)'도 사용할 수 있었다.",org:production,"{'start': 54, 'text': '인스타그램', 'type': 'org'}","{'start': 61, 'text': '웹 사이트 프로필', 'type': 'poh'}",,
넷플릭스의 첫 자체 제작 드라마인 하우스 오브 카드의 제작에도 빅데이터가 그 역할을 했다.,<sbj:넷플릭스>의 첫 자체 제작 드라마인 <obj:하우스 오브 카드>의 제작에도 빅데이터가 그 역할을 했다.,org:production,"{'start': 0, 'text': '넷플릭스', 'type': 'org'}","{'start': 19, 'text': '하우스 오브 카드', 'type': 'poh'}",,
"널소프트는 새로운 버전의 윈앰프 플레이어를 몇 개 공개하였으며 기존의 사용자 수가 33,000,000명이었지만 2005년 기준으로 52,000,000명이 넘을 만큼 증가하였다.","<sbj:널소프트>는 새로운 버전의 <obj:윈앰프 플레이어>를 몇 개 공개하였으며 기존의 사용자 수가 33,000,000명이었지만 2005년 기준으로 52,000,000명이 넘을 만큼 증가하였다.",org:production,"{'start': 0, 'text': '널소프트', 'type': 'org'}","{'start': 14, 'text': '윈앰프 플레이어', 'type': 'poh'}",,
"바이두는 중국 남송의 시인 신기질의 시 《청옥안·원석(靑玉案·元夕)》에 등장하는 구절인 &quot;중리심타천백도, 맥연회수, 나인각재등화난산처(眾里尋他千百度, 驀然回首, 那人卻在燈火闌珊處, 사람들 속에서 그녀를 천백번 찾다가 불현듯 고개를 돌려보니 그녀가 등불 아래에 있더라.)&quot;에서 유래되었다.","<sbj:바이두>는 중국 남송의 시인 <obj:신기질>의 시 《청옥안·원석(靑玉案·元夕)》에 등장하는 구절인 ""중리심타천백도, 맥연회수, 나인각재등화난산처(眾里尋他千百度, 驀然回首, 那人卻在燈火闌珊處, 사람들 속에서 그녀를 천백번 찾다가 불현듯 고개를 돌려보니 그녀가 등불 아래에 있더라.)""에서 유래되었다.",no_relation:no_relation,"{'start': 0, 'text': '바이두', 'type': 'no_relation'}","{'start': 15, 'text': '신기질', 'type': 'no_relation'}",,
"인스타그램(영어: Instagram, 약칭: 인스타)은 케빈 시스트롬(Kevin Systrom)과 맥 크리거(Mack Krieger)가 공동으로 설립한 온라인 사진 공유 및 소셜 네트워크 서비스이다.","<sbj:인스타그램>(영어: <obj:Instagram>, 약칭: 인스타)은 케빈 시스트롬(Kevin Systrom)과 맥 크리거(Mack Krieger)가 공동으로 설립한 온라인 사진 공유 및 소셜 네트워크 서비스이다.",org:alteranate_names,"{'start': 0, 'text': '인스타그램', 'type': 'org'}","{'start': 10, 'text': 'Instagram', 'type': 'org'}",org:alternate_names,org:alternate_names
엔비디아 테슬라 시리즈 - 슈퍼컴퓨터용 GPU 칩셋,<sbj:엔비디아> <obj:테슬라> 시리즈 - 슈퍼컴퓨터용 GPU 칩셋,org:production,"{'start': 0, 'text': '엔비디아', 'type': 'org'}","{'start': 5, 'text': '테슬라', 'type': 'poh'}",??,org:production
엔비디아는 내부구조 문제라고 해명했지만 사용자들에게 소송까지 당하였다.,<sbj:엔비디아>는 <obj:내부구조 문제>라고 해명했지만 사용자들에게 소송까지 당하였다.,no_relation:no_relation,"{'start': 0, 'text': '엔비디아', 'type': 'no_relation'}","{'start': 6, 'text': '내부구조 문제', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
2020년 7월 30일 넷플릭스가 블랙 미러의 제작자 찰리 브루커와 애나벨 존스의 신작 Broke And Bones에 투자했다.,2020년 7월 30일 <sbj:넷플릭스>가 블랙 미러의 제작자 <obj:찰리 브루커>와 애나벨 존스의 신작 Broke And Bones에 투자했다.,no_relation:no_relation,"{'start': 13, 'text': '넷플릭스', 'type': 'no_relation'}","{'start': 30, 'text': '찰리 브루커', 'type': 'no_relation'}",org:contract,no_relation:no_relation
"2021년 5월, 인스타그램은 몇몇 지역에 있는 사용자에게 사용자의 프로필 페이지에 &quot;대명사&quot;를 추가할 수 있도록 허용하기 시작했다.","2021년 5월, <sbj:인스타그램>은 몇몇 지역에 있는 사용자에게 사용자의 프로필 페이지에 ""<obj:대명사>""를 추가할 수 있도록 허용하기 시작했다.",no_relation:no_relation,"{'start': 10, 'text': '인스타그램', 'type': 'no_relation'}","{'start': 48, 'text': '대명사', 'type': 'no_relation'}",org:production,no_relation:no_relation
그리고 다른 사용자들이 겪고 있는 바이두의 문제들을 해결하면 신용점수가 증가한다.,그리고 다른 사용자들이 겪고 있는 <sbj:바이두>의 문제들을 해결하면 <obj:신용점수>가 증가한다.,no_relation:no_relation,"{'start': 19, 'text': '바이두', 'type': 'no_relation'}","{'start': 34, 'text': '신용점수', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
"엑스박스와 플레이스테이션 3과 같은 비디오 게임기에 그래픽 카드 칩셋을 공급하였으며 2005년 12월 14일, 엔비디아는 ULI를 인수했다.","엑스박스와 플레이스테이션 3과 같은 비디오 게임기에 그래픽 카드 칩셋을 공급하였으며 2005년 12월 14일, <sbj:엔비디아>는 <obj:ULI>를 인수했다.",org:members,"{'start': 62, 'text': '엔비디아', 'type': 'org'}","{'start': 68, 'text': 'ULI', 'type': 'org'}",org:members,org:members
"2011년 5월, Fast Company는 CEO 케빈 시스트롬을 &quot;2011년 비즈니스에서 가장 창조적인 100인&quot;에서 66위로 선정했다.","2011년 5월, <sbj:Fast Company>는 CEO <obj:케빈 시스트롬>을 ""2011년 비즈니스에서 가장 창조적인 100인""에서 66위로 선정했다.",no_relation:no_relation,"{'start': 10, 'text': 'Fast Company', 'type': 'no_relation'}","{'start': 28, 'text': '케빈 시스트롬', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
"인스타그램은 즉석에서 사진을 볼 수 있게 한 방식의 카메라인 ‘인스턴트 카메라(Instant Camera)’와 전보를 보낸다는 의미의 ‘텔레그램(Telegram)’을 합쳐 만든 이름으로, 사진을 손쉽게 다른 사람들에게 전송한다는 뜻을 가지고 있다.","<sbj:인스타그램>은 즉석에서 사진을 볼 수 있게 한 방식의 카메라인 ‘<obj:인스턴트 카메라>(Instant Camera)’와 전보를 보낸다는 의미의 ‘텔레그램(Telegram)’을 합쳐 만든 이름으로, 사진을 손쉽게 다른 사람들에게 전송한다는 뜻을 가지고 있다.",no_relation:no_relation,"{'start': 0, 'text': '인스타그램', 'type': 'no_relation'}","{'start': 35, 'text': '인스턴트 카메라', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
이는 공동창업자인 리옌훙(李彦宏)이 미국 유학 당시 '닷컴 열풍'을 타고 급성장한 IT 기업들이 무리한 확장이 원인이 되어 파산한 것을 지켜본 경험에서 비롯되었다.,이는 공동창업자인 <obj:리옌훙>(李彦宏)이 미국 유학 당시 '<sbj:닷컴 열풍>'을 타고 급성장한 IT 기업들이 무리한 확장이 원인이 되어 파산한 것을 지켜본 경험에서 비롯되었다.,no_relation:no_relation,"{'start': 30, 'text': '닷컴 열풍', 'type': 'no_relation'}","{'start': 10, 'text': '리옌훙', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
사용자는 자신의 블로그를 트위터 및 페이스북 계정에 연결할 수도 있다.,사용자는 자신의 블로그를 <sbj:트위터> 및 <obj:페이스북> 계정에 연결할 수도 있다.,no_relation:no_relation,"{'start': 14, 'text': '트위터', 'type': 'no_relation'}","{'start': 20, 'text': '페이스북', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
그러나 텀블러는 DMCA 테이크 다운 알림을 받다.,그러나 <sbj:텀블러>는 <obj:DMCA 테이크 다운> 알림을 받다.,no_relation:no_relation,"{'start': 4, 'text': '텀블러', 'type': 'no_relation'}","{'start': 9, 'text': 'DMCA 테이크 다운', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
인스타그램은 2019년 4월 가맹점이 인스타그램 앱을 통해 직접 상품을 판매할 수 있는 '체크아웃 온 인스타그램'에 옵션을 추가했다.,<sbj:인스타그램>은 2019년 4월 가맹점이 인스타그램 앱을 통해 직접 상품을 판매할 수 있는 '<obj:체크아웃 온 인스타그램>'에 옵션을 추가했다.,org:production,"{'start': 0, 'text': '인스타그램', 'type': 'org'}","{'start': 50, 'text': '체크아웃 온 인스타그램', 'type': 'poh'}",no_relation:no_relation,org:production
"헤이스팅스는 컴퓨터 공학자이자 수학자 출신으로, 1997년 레이셔널 소프트웨어 사 측으로부터 700만 달러를 받고 퓨어 애트리아를 매각하였는데 이는 당대 실리콘밸리 사상 최고 규모의 인수거래였다.","헤이스팅스는 컴퓨터 공학자이자 수학자 출신으로, 1997년 <sbj:레이셔널 소프트웨어> 사 측으로부터 700만 달러를 받고 <obj:퓨어 애트리아>를 매각하였는데 이는 당대 실리콘밸리 사상 최고 규모의 인수거래였다.",org:members,"{'start': 33, 'text': '레이셔널 소프트웨어', 'type': 'org'}","{'start': 64, 'text': '퓨어 애트리아', 'type': 'org'}",org:members,org:members
시스트롬의 게시물은 초기 URL 알파벳 문자로 인해 첫 번째 인스타그램 사진으로 잘못 지정되었다.,<sbj:시스트롬>의 게시물은 초기 URL <obj:알파벳> 문자로 인해 첫 번째 인스타그램 사진으로 잘못 지정되었다.,no_relation:no_relation,"{'start': 0, 'text': '시스트롬', 'type': 'no_relation'}","{'start': 18, 'text': '알파벳', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
"첫 번째 게임인 '마인크래프트 : 스토리모드'는 2018년 말에 출시될 예정이었고, 텔 테일 게임즈는 '기묘한 이야기 (Stranger Things)'를 게임으로 출시할 수 있는 판권을 받았다.","첫 번째 게임인 '<obj:마인크래프트 : 스토리모드>'는 2018년 말에 출시될 예정이었고, <sbj:텔 테일 게임즈>는 '기묘한 이야기 (Stranger Things)'를 게임으로 출시할 수 있는 판권을 받았다.",org:production,"{'start': 47, 'text': '텔 테일 게임즈', 'type': 'org'}","{'start': 10, 'text': '마인크래프트 : 스토리모드', 'type': 'poh'}",no_relation:no_relation,no_relation:no_relation
최근에는 일본 애니메이션 제작사와 협력해서 영상물을 제작하고 있다.,최근에는 일본 <sbj:애니메이션> 제작사와 협력해서 <obj:영상물>을 제작하고 있다.,no_relation:no_relation,"{'start': 8, 'text': '애니메이션', 'type': 'no_relation'}","{'start': 24, 'text': '영상물', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
엔비디아의 주요 제품에는 '지포스'(GeForce) 시리즈 브랜드로 유명한 그래픽 카드 칩셋과 '엔포스'(nForce) 브랜드로 알려진 메인보드 칩셋이 있다.,<sbj:엔비디아>의 주요 제품에는 '<obj:지포스>'(GeForce) 시리즈 브랜드로 유명한 그래픽 카드 칩셋과 '엔포스'(nForce) 브랜드로 알려진 메인보드 칩셋이 있다.,org:production,"{'start': 0, 'text': '엔비디아', 'type': 'org'}","{'start': 15, 'text': '지포스', 'type': 'poh'}",??,org:production
회사의 재무 책임자인 Colette Kress에 따르면 전염병의 영향은 &quot;원격 작업 및 가상 협업을 가능하게 하는 엔비디아 랩톱 및 가상 워크스테이션과 같은 기술에 더 중점을 둔 기업 인력 추세의 이러한 진화를 반영할 것이다.,"회사의 재무 책임자인 <sbj:Colette Kress>에 따르면 전염병의 영향은 ""원격 작업 및 가상 협업을 가능하게 하는 <obj:엔비디아> 랩톱 및 가상 워크스테이션과 같은 기술에 더 중점을 둔 기업 인력 추세의 이러한 진화를 반영할 것이다.",per:employee_of,"{'start': 12, 'text': 'Colette Kress', 'type': 'per'}","{'start': 64, 'text': '엔비디아', 'type': 'org'}",no_relation:no_relation,per:employee_of
"따라서 엔비디아의 주요 사업은 최근의 ARM 인수도 같은 목적으로, 인공지능 컴퓨팅을 목적으로 학습할 데이터를 위한 반도체 전기회로를 디자인하는 것이다.","따라서 <sbj:엔비디아>의 주요 사업은 최근의 <obj:ARM> 인수도 같은 목적으로, 인공지능 컴퓨팅을 목적으로 학습할 데이터를 위한 반도체 전기회로를 디자인하는 것이다.",org:members,"{'start': 4, 'text': '엔비디아', 'type': 'org'}","{'start': 21, 'text': 'ARM', 'type': 'org'}",org:members,org:members
"랜돌프는 당시 신생 기업이었던 아마존 사를 보며 감탄해했고, 그와 비슷한 모델을 통해서 어떤 종류의 간편 제품을 인터넷으로 판매할 수 있는지 대대적으로 물색하기 시작하였다.","<obj:랜돌프>는 당시 신생 기업이었던 <sbj:아마존> 사를 보며 감탄해했고, 그와 비슷한 모델을 통해서 어떤 종류의 간편 제품을 인터넷으로 판매할 수 있는지 대대적으로 물색하기 시작하였다.",no_relation:no_relation,"{'start': 17, 'text': '아마존', 'type': 'no_relation'}","{'start': 0, 'text': '랜돌프', 'type': 'no_relation'}",no_relation:no_relation,no_relation:no_relation
"2020년 3월, 인스타그램은 &quot;함께 보기(Co-Watching)&quot;이라는 새로운 기능을 출시했다.","2020년 3월, <sbj:인스타그램>은 ""<obj:함께 보기>(Co-Watching)""이라는 새로운 기능을 출시했다.",org:production,"{'start': 10, 'text': '인스타그램', 'type': 'org'}","{'start': 18, 'text': '함께 보기', 'type': 'poh'}",org:production,org:production
"2010년 바이두의 투자를 통해 아이치이사이트가 개설되었고, 2013년에는 드라마 '별에서 온 그대' 중국독점공급을 하면서 시장을 확대해 나갔다.","2010년 <sbj:바이두>의 투자를 통해 <obj:아이치이사이트>가 개설되었고, 2013년에는 드라마 '별에서 온 그대' 중국독점공급을 하면서 시장을 확대해 나갔다.",org:subsidiaries,"{'start': 6, 'text': '바이두', 'type': 'org'}","{'start': 18, 'text': '아이치이사이트', 'type': 'org'}",org:production,org:members
2016년 9월 5일(그리니치 표준시) 소프트뱅크는 총액 약 240억 파운드 (약 310억 달러/약 3.3조엔)로 ARM의 발행 주식 및 발행 예정 주식 전부를 현금으로 구매 완료했음을 밝혔다.,2016년 9월 5일(그리니치 표준시) <obj:소프트뱅크>는 총액 약 240억 파운드 (약 310억 달러/약 3.3조엔)로 <sbj:ARM>의 발행 주식 및 발행 예정 주식 전부를 현금으로 구매 완료했음을 밝혔다.,org:shareholders,"{'start': 64, 'text': 'ARM', 'type': 'org'}","{'start': 22, 'text': '소프트뱅크', 'type': 'org'}",org:shareholders,org:shareholders
